Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Belmont,51.343282789388,-0.20239373761433,McColl's,51.343752807987514,-0.20050872820161203,Newsagent
Belmont,51.343282789388,-0.20239373761433,Belmont Railway Station (BLM),51.34385729108046,-0.19867665384204056,Train Station
Belmont,51.343282789388,-0.20239373761433,Platform 1,51.34421515564304,-0.19822424720019519,Platform
Belmont,51.343282789388,-0.20239373761433,Belmont Park,51.34369945268083,-0.1977352216588053,Playground
Belmont,51.343282789388,-0.20239373761433,Belmont Pastures,51.345171182776106,-0.19861071150867876,Park
Belmont,51.343282789388,-0.20239373761433,The California,51.34427595617859,-0.19739393501101596,Pub
Belsize Park,51.54504539253,-0.16560938301267,Chamomile,51.54572884643151,-0.1623983098252302,Café
Belsize Park,51.54504539253,-0.16560938301267,Starbucks,51.545459,-0.162607,Coffee Shop
Belsize Park,51.54504539253,-0.16560938301267,The Washington,51.54546670970895,-0.16276842270767533,Pub
Belsize Park,51.54504539253,-0.16560938301267,Black Truffle,51.5459768483052,-0.16252953092805886,Deli / Bodega
Belsize Park,51.54504539253,-0.16560938301267,England’s Lane,51.546781,-0.161105,Café
Belsize Park,51.54504539253,-0.16560938301267,Sable D'or,51.54599,-0.16204767,Café
Belsize Park,51.54504539253,-0.16560938301267,Primrose Hill Market,51.54177904209203,-0.16201224485382892,Market
Belsize Park,51.54504539253,-0.16560938301267,Co-op Food,51.54288259809303,-0.16660444214860126,Grocery Store
Belsize Park,51.54504539253,-0.16560938301267,Haverstock Hill,51.548459655650646,-0.16533965385344637,Hill
Belsize Park,51.54504539253,-0.16560938301267,M Lounge,51.54205687693453,-0.17037196123285453,Hotel Bar
Belsize Park,51.54504539253,-0.16560938301267,Belsize Village,51.547453022103156,-0.17146825790405273,Plaza
Belsize Park,51.54504539253,-0.16560938301267,Grain Artisan Sourdough,51.54591,-0.162218,Café
Belsize Park,51.54504539253,-0.16560938301267,Huggle,51.54305834991564,-0.1720451112544125,Department Store
Belsize Park,51.54504539253,-0.16560938301267,Executive Lounge,51.54207933301434,-0.17030607257653033,Hotel Bar
Belsize Park,51.54504539253,-0.16560938301267,London Marriott Hotel Regents Park,51.54214825767088,-0.17003413712927795,Hotel
Belsize Park,51.54504539253,-0.16560938301267,The Adelaide,51.54328202284778,-0.1649942391042593,Pub
Belsize Park,51.54504539253,-0.16560938301267,Bus Stop M,51.54327611847193,-0.16579872135600254,Bus Stop
Belsize Park,51.54504539253,-0.16560938301267,Londis,51.54296553031207,-0.16672343015670776,Convenience Store
Belsize Park,51.54504539253,-0.16560938301267,Lotus & Frog,51.54573575254456,-0.16220767891595783,Gift Shop
Belsize Park,51.54504539253,-0.16560938301267,Carluccio's,51.54207807128854,-0.1705026626586914,Italian Restaurant
Belsize Park,51.54504539253,-0.16560938301267,Belsize House,51.547903691086574,-0.16745068531793425,Hostel
Belsize Park,51.54504539253,-0.16560938301267,Swiss Cottage Football Pitch,51.54391658155259,-0.17050606105573876,Soccer Field
Belsize Park,51.54504539253,-0.16560938301267,Violette Cafe,51.546668,-0.161066,Breakfast Spot
Belsize Park,51.54504539253,-0.16560938301267,Marie Curie Cancer Care,51.54841994168967,-0.16546730320457043,Thrift / Vintage Store
Belsize Park,51.54504539253,-0.16560938301267,Howitt Rd,51.54853628683284,-0.16560006727188548,Outdoors & Recreation
Belsize Park,51.54504539253,-0.16560938301267,Centrale Brassserie,51.542304942159305,-0.1707601547241211,Café
Belvedere,51.485695884867,0.15176767207278,Spicemaster Restaurant,51.48822026431403,0.14705042113268388,Indian Restaurant
Belvedere,51.485695884867,0.15176767207278,Village Kebab,51.48250222206116,0.1481008529663086,Fast Food Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Maltby Street Market,51.49924514599032,-0.07547525667296126,Street Food Gathering
Bermondsey,51.498682329549,-0.078145174439334,40 Maltby St,51.49961269332499,-0.076050419619996,Wine Bar
Bermondsey,51.498682329549,-0.078145174439334,Little Bird,51.499278905661576,-0.07561156203414932,Cocktail Bar
Bermondsey,51.498682329549,-0.078145174439334,Bar Tozino,51.49921957139185,-0.07544731743672019,Tapas Restaurant
Bermondsey,51.498682329549,-0.078145174439334,The Watch House,51.49799503583915,-0.08127741235092369,Coffee Shop
Bermondsey,51.498682329549,-0.078145174439334,214 Bermondsey,51.49799187283506,-0.08137038489245557,Cocktail Bar
Bermondsey,51.498682329549,-0.078145174439334,Flour & Grape,51.497965134193855,-0.08133606757448779,Italian Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Jensen Gin,51.49879878458599,-0.07491613199934041,Distillery
Bermondsey,51.498682329549,-0.078145174439334,St John Bakery,51.49932569128006,-0.07552352534720479,Bakery
Bermondsey,51.498682329549,-0.078145174439334,Pizarro,51.49832202534203,-0.08117909724309832,Spanish Restaurant
Bermondsey,51.498682329549,-0.078145174439334,F*ckoffee,51.49935817367657,-0.08128169635110911,Coffee Shop
Bermondsey,51.498682329549,-0.078145174439334,White Cube,51.49964322491608,-0.08149552792778084,Art Gallery
Bermondsey,51.498682329549,-0.078145174439334,LASSCO,51.49933482409138,-0.07568678211800635,Antique Shop
Bermondsey,51.498682329549,-0.078145174439334,The Doodle Bar,51.50026439864934,-0.07616734032277751,Bar
Bermondsey,51.498682329549,-0.078145174439334,The Barrel Project,51.49971871187383,-0.07517663644719036,Bar
Bermondsey,51.498682329549,-0.078145174439334,Franco Manca,51.50017475567863,-0.08157842356686322,Pizza Place
Bermondsey,51.498682329549,-0.078145174439334,African Volcano,51.499085205318046,-0.07542237331507443,Food Truck
Bermondsey,51.498682329549,-0.078145174439334,Comptoir Gourmand,51.49898012159038,-0.07504587129641538,Bakery
Bermondsey,51.498682329549,-0.078145174439334,Caphe House,51.50034380457489,-0.08159058348792297,Vietnamese Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Ethiopian Flavours,51.499392905094915,-0.0757672068047307,Food Truck
Bermondsey,51.498682329549,-0.078145174439334,Casse-Crôute,51.50045735960002,-0.08170373491110762,French Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Kino Bermondsey,51.497590460044265,-0.08089550458183128,Indie Movie Theater
Bermondsey,51.498682329549,-0.078145174439334,Hawkes Cidery & Taproom,51.499542983917515,-0.07477309818604214,Brewery
Bermondsey,51.498682329549,-0.078145174439334,WatchHouse Roastery,51.499653,-0.076225,Coffee Shop
Bermondsey,51.498682329549,-0.078145174439334,Anspach & Hobday,51.498800626224025,-0.07342634591444085,Brewery
Bermondsey,51.498682329549,-0.078145174439334,Bermondsey Square,51.497562,-0.081062,Plaza
Bermondsey,51.498682329549,-0.078145174439334,José,51.500600602095616,-0.0817867236815902,Tapas Restaurant
Bermondsey,51.498682329549,-0.078145174439334,HEJ,51.497149552511715,-0.08101424581686643,Coffee Shop
Bermondsey,51.498682329549,-0.078145174439334,St Mary Magdalen Churchyard,51.49852657600998,-0.07960938701575836,Park
Bermondsey,51.498682329549,-0.078145174439334,Comptoir Gourmand,51.500847181530084,-0.08185450277093238,Bakery
Bermondsey,51.498682329549,-0.078145174439334,Roka,51.49586762068132,-0.07907187983064669,Breakfast Spot
Bermondsey,51.498682329549,-0.078145174439334,Machine Cycling Café/Bike Shop and Repairs,51.496474078664164,-0.08231034149098025,Bike Shop
Bermondsey,51.498682329549,-0.078145174439334,73 Enid Street | Cloudwater London,51.49767642678057,-0.07264324071266737,Beer Bar
Bermondsey,51.498682329549,-0.078145174439334,Pique-Nique,51.50003406036268,-0.07955731056685582,French Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Brew by Numbers,51.497517,-0.072148,Brewery
Bermondsey,51.498682329549,-0.078145174439334,Fine Foods,51.498385,-0.084026,Deli / Bodega
Bermondsey,51.498682329549,-0.078145174439334,Brew By Numbers Tap Room,51.49760456302477,-0.07254558113597533,Brewery
Bermondsey,51.498682329549,-0.078145174439334,B Street Deli,51.50102592570228,-0.08198376769879934,Deli / Bodega
Bermondsey,51.498682329549,-0.078145174439334,Leathermarket Gardens,51.50065519633729,-0.08373856544494629,Garden
Bermondsey,51.498682329549,-0.078145174439334,The Kings Arms,51.50142607833732,-0.07585609477650351,Pub
Bermondsey,51.498682329549,-0.078145174439334,London City Runners Clubhouse,51.498486,-0.07290915,Social Club
Bermondsey,51.498682329549,-0.078145174439334,Tanner Street Park,51.5002394646399,-0.08063024272648156,Park
Bermondsey,51.498682329549,-0.078145174439334,EATalia,51.50093324275744,-0.08193546629262925,Italian Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Moor Beer Company Vaults,51.4977772175759,-0.07280089051671255,Beer Bar
Bermondsey,51.498682329549,-0.078145174439334,Restaurant Story,51.5028557909795,-0.0777757970657521,Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Chapter 72,51.50145101719731,-0.08211749328410503,Coffee Shop
Bermondsey,51.498682329549,-0.078145174439334,Locanda del Melo,51.498384,-0.084012,Italian Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Simon The Tanner,51.49826700610508,-0.08297871114429946,Pub
Bermondsey,51.498682329549,-0.078145174439334,London Glassblowing,51.50163839315069,-0.08223895721848577,Art Gallery
Bermondsey,51.498682329549,-0.078145174439334,Cafe Amisha,51.49510515208848,-0.07662634282745129,Italian Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Bone Daddies,51.49773401213489,-0.07138167851154702,Ramen Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Kin+Deum,51.5024072195971,-0.0821548753891498,Thai Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Tower Tandoori,51.496118,-0.08253379999999999,Indian Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Tower Bridge Arms,51.5028589371957,-0.07701306935707747,Pub
Bermondsey,51.498682329549,-0.078145174439334,Bermondsey Spa Gardens,51.49490744632701,-0.07427043185361624,Park
Bermondsey,51.498682329549,-0.078145174439334,Jad Grill,51.49646123983126,-0.0823565530962403,Middle Eastern Restaurant
Bermondsey,51.498682329549,-0.078145174439334,The Victoria,51.4945979,-0.08073229999999999,Pub
Bermondsey,51.498682329549,-0.078145174439334,Tower Cafe,51.495689,-0.083375,Middle Eastern Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Hide Bar,51.5021496242792,-0.08237369583034009,Bar
Bermondsey,51.498682329549,-0.078145174439334,M. Manze's,51.496288114604276,-0.0825782018516837,Pie Shop
Bermondsey,51.498682329549,-0.078145174439334,Tanner & Co,51.502039633439054,-0.08244907010918699,Restaurant
Bermondsey,51.498682329549,-0.078145174439334,SoBo,51.49618471604605,-0.0827219435179522,Café
Bermondsey,51.498682329549,-0.078145174439334,The Leather Exchange,51.50043478448354,-0.08463805201877346,Pub
Bermondsey,51.498682329549,-0.078145174439334,Crystal China 味缘 （伦敦最强麻辣香锅 川菜）,51.49629959038445,-0.08254902279618472,Chinese Restaurant
Bermondsey,51.498682329549,-0.078145174439334,Wendell's,51.50031647698073,-0.08453385632706524,Sandwich Place
Berrylands,51.393962552416,-0.28377898444486,Surbiton Racket & Fitness Club,51.392676050909415,-0.2902235473853001,Gym / Fitness Center
Berrylands,51.393962552416,-0.28377898444486,Alexandra Park,51.39422958970365,-0.2812058708995185,Park
Berrylands,51.393962552416,-0.28377898444486,K2 Bus Stop,51.39230150559676,-0.28153380647368836,Bus Stop
Bethnal Green,51.525404406685,-0.062604182716493,The King's Arms,51.525753907299006,-0.06586763497321266,Pub
Bethnal Green,51.525404406685,-0.062604182716493,E Pellicci,51.526516,-0.063426,Café
Bethnal Green,51.525404406685,-0.062604182716493,Sam's Cafe,51.526424286164136,-0.06505559002735123,Café
Bethnal Green,51.525404406685,-0.062604182716493,Double Impresso Coffee,51.526647,-0.064002,Coffee Shop
Bethnal Green,51.525404406685,-0.062604182716493,Cafe 338,51.526582360920315,-0.06325761890890141,Café
Bethnal Green,51.525404406685,-0.062604182716493,The Old George,51.52701,-0.06083,Pub
Bethnal Green,51.525404406685,-0.062604182716493,Breid,51.52375,-0.063626,Bakery
Bethnal Green,51.525404406685,-0.062604182716493,The Carpenters Arms,51.523927250026055,-0.06744134965788824,Pub
Bethnal Green,51.525404406685,-0.062604182716493,Weaver's Fields,51.525333214048985,-0.0619053840637207,Park
Bethnal Green,51.525404406685,-0.062604182716493,The Sun Tavern,51.527251866790415,-0.05831422002258571,Bar
Bethnal Green,51.525404406685,-0.062604182716493,Zamoo,51.52695192685219,-0.060099242794457136,Falafel Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,The Pill Box Kitchen,51.52530892375142,-0.057130686846530276,Café
Bethnal Green,51.525404406685,-0.062604182716493,Yoga Place E2,51.52736452183718,-0.05769669549080574,Yoga Studio
Bethnal Green,51.525404406685,-0.062604182716493,Bethnal Green Tavern,51.526996,-0.05848,Pub
Bethnal Green,51.525404406685,-0.062604182716493,Coupette,51.52713295692342,-0.0590603970546924,Cocktail Bar
Bethnal Green,51.525404406685,-0.062604182716493,The Common,51.52937038873192,-0.06100062763170199,Coffee Shop
Bethnal Green,51.525404406685,-0.062604182716493,Spitalfields City Farm,51.522337042474255,-0.06732425288050245,Farm
Bethnal Green,51.525404406685,-0.062604182716493,Second Shot,51.52741157015986,-0.056625380024357616,Coffee Shop
Bethnal Green,51.525404406685,-0.062604182716493,Old Street Brewery & Taproom,51.52694979790773,-0.056425817912283925,Brewery
Bethnal Green,51.525404406685,-0.062604182716493,Wood Mangal,51.52661346262642,-0.06375866944139819,Turkish Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,White Horse Kebab House,51.52658804448983,-0.06330886984815477,Turkish Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,Jonestown,51.52609191697678,-0.06793612532789259,Coffee Shop
Bethnal Green,51.525404406685,-0.062604182716493,Renegade London Wine,51.527004720063,-0.05638127099145621,Wine Bar
Bethnal Green,51.525404406685,-0.062604182716493,Beyond Retro,51.5238908726084,-0.06708352562857023,Thrift / Vintage Store
Bethnal Green,51.525404406685,-0.062604182716493,Star of Bethnal Green,51.526781671239036,-0.0619998441570707,Pub
Bethnal Green,51.525404406685,-0.062604182716493,Issho-Ni,51.526104,-0.06792024,Japanese Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,Bethnal Green Working Mens Club,51.528057231751404,-0.06386319539867485,Social Club
Bethnal Green,51.525404406685,-0.062604182716493,Muscleworks,51.526407536427534,-0.06361081959865612,Gym
Bethnal Green,51.525404406685,-0.062604182716493,Woolidando,51.526377,-0.066518,Café
Bethnal Green,51.525404406685,-0.062604182716493,Rinkoffs Bakery,51.52217883601613,-0.06408304820500785,Bakery
Bethnal Green,51.525404406685,-0.062604182716493,Boxcar Brew Co,51.52594398566009,-0.05602061748504639,Brewery
Bethnal Green,51.525404406685,-0.062604182716493,Lahore Express,51.526344571010256,-0.06602658412162007,Pakistani Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,The Canary,51.52962626956666,-0.06014259377015942,Coffee Shop
Bethnal Green,51.525404406685,-0.062604182716493,Oxford House,51.526144690909156,-0.06122574044963619,Community College
Bethnal Green,51.525404406685,-0.062604182716493,La Forchetta,51.52717591796396,-0.05782888961874468,Pizza Place
Bethnal Green,51.525404406685,-0.062604182716493,Maureen Paley,51.52537482774445,-0.0557780403851393,Art Gallery
Bethnal Green,51.525404406685,-0.062604182716493,énergie Fitness,51.52525078031082,-0.057011714727200354,Gym
Bethnal Green,51.525404406685,-0.062604182716493,Paradise Cottage,51.52748457762694,-0.05646854723187086,Fast Food Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,Astro Star Cafe,51.526911,-0.060669,Café
Bethnal Green,51.525404406685,-0.062604182716493,Subway,51.5271019,-0.0600775,Sandwich Place
Bethnal Green,51.525404406685,-0.062604182716493,KFC,51.5267588,-0.0606354,Fast Food Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,Meshwi,51.52654378058871,-0.06380783337073667,Mediterranean Restaurant
Bethnal Green,51.525404406685,-0.062604182716493,Iceland,51.527038795002056,-0.05884414046386326,Grocery Store
Bethnal Green,51.525404406685,-0.062604182716493,Tesco Metro,51.52703280040643,-0.061168293463992995,Grocery Store
Bethnal Green,51.525404406685,-0.062604182716493,Bethnal Green London Overground Station (BET),51.52397151216399,-0.05975118408967077,Train Station
Bethnal Green,51.525404406685,-0.062604182716493,Pizza Hut,51.52570432491057,-0.05543613988106699,Pizza Place
Bethnal Green,51.525404406685,-0.062604182716493,Marquis Of Cornwallis,51.52632585312499,-0.06438215765479072,Pub
Bethnal Green,51.525404406685,-0.062604182716493,Pizza Hut,51.525568,-0.055447,Pizza Place
Bethnal Green,51.525404406685,-0.062604182716493,Tesco Express,51.5265107,-0.0658253,Grocery Store
Bethnal Green,51.525404406685,-0.062604182716493,Happy Nightmares,51.52317538341803,-0.06428794443822716,Home Service
Bethnal Green,51.525404406685,-0.062604182716493,St Matthews Church,51.52476535706928,-0.06740021416632545,Church
Bethnal Green,51.525404406685,-0.062604182716493,Duke of Uke,51.52387512423196,-0.06764151165742391,Music Store
Bethnal Green,51.525404406685,-0.062604182716493,Nelson Gardens,51.529630127564815,-0.06427921467648398,Plaza
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Costa Coffee,51.46205135435988,0.1097460751797223,Coffee Shop
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Costa Coffee,51.462050084445714,0.10973282011835583,Coffee Shop
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Iceland,51.46285567529292,0.10450587116816702,Grocery Store
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Superdrug,51.46271072543318,0.10761022567749023,Pharmacy
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Morrisons,51.462165418151756,0.10979768625321865,Supermarket
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Domino's Pizza,51.462871,0.1082592,Pizza Place
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,The New Cross Turnpike (Wetherspoon),51.462971599999996,0.104043,Pub
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Nags Head,51.46208714046679,0.11156666921877267,Pub
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,KFC,51.462672,0.105687,Fast Food Restaurant
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Tesco,51.461946,0.1103451,Supermarket
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Noodle City,51.46224953370594,0.10905366008615983,Chinese Restaurant
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Elite Fish Bar,51.46232891914259,0.10918051651171332,Fish & Chips Shop
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Cafe Deluxe,51.462581634521484,0.10674320161342621,Café
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Morrisons Welling Cafe,51.46257703882408,0.11001348495483398,Café
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,TFC - Turkish Food Centre,51.46334992801334,0.10878854019513669,Grocery Store
"Bexley (also Old Bexley, Bexley Village)",51.459524068125,0.10734950200461,Chupitos Tapas,51.463568,0.107835,Tapas Restaurant
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,The Wrong 'Un (Wetherspoon),51.4577345439291,0.1373892396089831,Pub
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Zingara,51.45800519736867,0.1347456057859726,Bar
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,KFC,51.457344,0.140127,Fast Food Restaurant
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Golden Lion,51.45800122071456,0.13590621135494985,Pub
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Pizza Express,51.45690767129267,0.14117877546311774,Pizza Place
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Cafe Mojito,51.457206,0.139611,Mexican Restaurant
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Cyprus Village,51.45771057967971,0.13831615447998047,Greek Restaurant
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Stuzzichini,51.457496657482025,0.13803720474243164,Business Service
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Goals Soccer Centre,51.4598376,0.141482,Recreation Center
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Delicio cafe brasserie,51.456770485394294,0.14157246669655263,Italian Restaurant
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Ming Of The Avenue,51.462697356789896,0.1325225830078125,Chinese Restaurant
Bexleyheath (also Bexley New Town),51.459003379431,0.13611640320086,Munchworks,51.46257163430236,0.1319848551160508,American Restaurant
Bickley,51.400389450341,0.04424697541731,Bickley Railway Station (BKL),51.400032307926374,0.04535079002380371,Train Station
Bickley,51.400389450341,0.04424697541731,Bickley Park Cricket Club,51.40150820024316,0.04626274108886719,Cricket Ground
Bickley,51.400389450341,0.04424697541731,Village Sandwich Bar,51.39930115654324,0.04795083888951128,Café
Bickley,51.400389450341,0.04424697541731,J Henry Flooring Ltd,51.40241847742742,0.04076957702636719,Home Service
Biggin Hill,51.312451659027,0.033161047242568,Biggin Hill Memorial Pool,51.31212386996767,0.034592676379682975,Pool
Biggin Hill,51.312451659027,0.033161047242568,Helical Systems Ltd,51.31131080000001,0.0353725,Construction & Landscaping
Biggin Hill,51.312451659027,0.033161047242568,Tesco Express,51.31046944633397,0.03669261932373047,Grocery Store
Biggin Hill,51.312451659027,0.033161047242568,Waitrose & Partners,51.3090541,0.036832,Supermarket
Blackfen,51.450796236782,0.092554730796747,Jolly Fenman,51.45146928937769,0.09096264987037792,Pub
Blackfen,51.450796236782,0.092554730796747,LR Short Photography,51.44789,0.0918,Photography Lab
Blackfen,51.450796236782,0.092554730796747,Parish Wood,51.44790923982441,0.0894784927368164,Park
Blackfen,51.450796236782,0.092554730796747,80 Rennets Wood Road,51.45396090121623,0.08798070060847009,Hotel
Blackfen,51.450796236782,0.092554730796747,Slimm Construction Ltd,51.4502866,0.09948349999999999,Construction & Landscaping
Blackfriars,51.510763374193,-0.10213607475167,FCB Coffee,51.50857847937478,-0.10281580935644521,Coffee Shop
Blackfriars,51.510763374193,-0.10213607475167,Alchemy,51.51346634095393,-0.10268671563742088,Coffee Shop
Blackfriars,51.510763374193,-0.10213607475167,The Blackfriar,51.51214288759483,-0.103721022605896,Pub
Blackfriars,51.510763374193,-0.10213607475167,Founder's Arms,51.5085630390231,-0.10133310079708491,Pub
Blackfriars,51.510763374193,-0.10213607475167,Falafel,51.513237443617705,-0.10147347513020413,Falafel Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Assenheims 56,51.51350724450921,-0.10275160169272117,South American Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Tate Modern,51.50770408386703,-0.0994563102722168,Art Museum
Blackfriars,51.510763374193,-0.10213607475167,CHAO!NOW,51.512873133590226,-0.10120604989103851,Vietnamese Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Bankside Beach,51.50840857876848,-0.10007858276367188,Beach
Blackfriars,51.510763374193,-0.10213607475167,Sea Containers London,51.5084036,-0.1067988,Hotel
Blackfriars,51.510763374193,-0.10213607475167,Blavatnik Building,51.50744699059763,-0.09992837905883789,Art Museum
Blackfriars,51.510763374193,-0.10213607475167,Stationers' Hall,51.51429151970341,-0.10148728339796034,Event Space
Blackfriars,51.510763374193,-0.10213607475167,12th Knot,51.508608,-0.106228,Cocktail Bar
Blackfriars,51.510763374193,-0.10213607475167,Turbine Hall,51.50781286613509,-0.09945448753074253,Art Museum
Blackfriars,51.510763374193,-0.10213607475167,Tate Modern Viewing Level,51.50740275665009,-0.10011179066153776,Scenic Lookout
Blackfriars,51.510763374193,-0.10213607475167,The Wren,51.51204901406224,-0.0967987358657121,Coffee Shop
Blackfriars,51.510763374193,-0.10213607475167,City of London Distillery,51.51398752927309,-0.10488527018294462,Distillery
Blackfriars,51.510763374193,-0.10213607475167,Shakespeare's Globe Theatre,51.508099,-0.09715,Theater
Blackfriars,51.510763374193,-0.10213607475167,Lyaness,51.508575660919774,-0.10672461761857766,Cocktail Bar
Blackfriars,51.510763374193,-0.10213607475167,Bankside Hotel,51.507926293689565,-0.10476930739582713,Hotel
Blackfriars,51.510763374193,-0.10213607475167,Gourmet Burger Kitchen,51.5132133,-0.0994091,Burger Joint
Blackfriars,51.510763374193,-0.10213607475167,Members Bar,51.507783592819315,-0.09936817252040796,Bar
Blackfriars,51.510763374193,-0.10213607475167,DW Fitness First,51.51177920183269,-0.09713908858322319,Gym / Fitness Center
Blackfriars,51.510763374193,-0.10213607475167,Five Guys,51.51352,-0.10016877,Burger Joint
Blackfriars,51.510763374193,-0.10213607475167,Tate Gallery Shop,51.50772077818504,-0.09947776794433594,Bookstore
Blackfriars,51.510763374193,-0.10213607475167,1Rebel South Bank,51.507973,-0.105807,Gym / Fitness Center
Blackfriars,51.510763374193,-0.10213607475167,Paul,51.514129500589036,-0.09930605995842512,Bakery
Blackfriars,51.510763374193,-0.10213607475167,Humble Grape,51.513482567091025,-0.10565818189642613,Wine Bar
Blackfriars,51.510763374193,-0.10213607475167,Indian City,51.513946,-0.104534,Indian Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Little Waitrose & Partners,51.50736190415269,-0.10583563134852536,Grocery Store
Blackfriars,51.510763374193,-0.10213607475167,Crussh,51.51459779991327,-0.10444210466462582,Juice Bar
Blackfriars,51.510763374193,-0.10213607475167,Swan at the Globe,51.508300156198516,-0.09650509851132029,Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Paternoster Square,51.51457231046296,-0.09922561200435193,Plaza
Blackfriars,51.510763374193,-0.10213607475167,Hack & Hop,51.51371083766418,-0.10719202904456339,Beer Bar
Blackfriars,51.510763374193,-0.10213607475167,Oxo Tower Restaurant,51.50853930202623,-0.1080974000513004,English Restaurant
Blackfriars,51.510763374193,-0.10213607475167,GAIL's Bakery,51.50680605097336,-0.10060863952807352,Bakery
Blackfriars,51.510763374193,-0.10213607475167,Association Coffee,51.514170445450446,-0.10302983712020002,Coffee Shop
Blackfriars,51.510763374193,-0.10213607475167,Sea Containers Restaurant,51.50853545346993,-0.10730981826782225,Seafood Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Artigiano Espresso Bar,51.51437379570683,-0.09863240128360037,Coffee Shop
Blackfriars,51.510763374193,-0.10213607475167,Natural Kitchen,51.51267305901415,-0.10695738023250892,Deli / Bodega
Blackfriars,51.510763374193,-0.10213607475167,Casella,51.513801824699826,-0.10627690703554356,Italian Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Oxo Tower Bar,51.50844362601943,-0.10827531948209944,Cocktail Bar
Blackfriars,51.510763374193,-0.10213607475167,Beer Hawk South Bank,51.507795,-0.106827,Bar
Blackfriars,51.510763374193,-0.10213607475167,OXO Tower Wharf,51.508501451040196,-0.10816490278026264,Design Studio
Blackfriars,51.510763374193,-0.10213607475167,Tempio,51.51176872325754,-0.10798359584319392,Italian Restaurant
Blackfriars,51.510763374193,-0.10213607475167,Curzon Sea Containers,51.508213570828765,-0.1067841053009033,Movie Theater
Blackfriars,51.510763374193,-0.10213607475167,Hilliards,51.51258975981806,-0.10773857051791004,Café
Blackfriars,51.510763374193,-0.10213607475167,The Harrow,51.51300377344227,-0.10675173463414467,Pub
Blackfriars,51.510763374193,-0.10213607475167,Jamies Wine Bar & Restaurant,51.512613905708996,-0.10815646677218246,Wine Bar
Blackfriars,51.510763374193,-0.10213607475167,HMS President (1918),51.51060788145057,-0.10824015018755258,Boat or Ferry
